년도,월,시도,시군구,읍면동(법정동),산업분류코드(대),산업분류명(대),판매량
2023,6,광주광역시,동구,학동,D,"전기, 가스, 증기 및 공기 조절 공급업",24644.0
2023,6,광주광역시,동구,학동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",43134.0
2023,6,광주광역시,동구,학동,F,건설업,289896.0
2023,6,광주광역시,동구,학동,G,도매 및 소매업,488690.0
2023,6,광주광역시,동구,학동,H,운수 및 창고업,30757.0
2023,6,광주광역시,동구,학동,I,숙박 및 음식점업,326926.0
2023,6,광주광역시,동구,학동,J,정보통신업,112562.0
2023,6,광주광역시,동구,학동,K,금융 및 보험업,27310.0
2023,6,광주광역시,동구,학동,L,부동산업,975236.0
2023,6,광주광역시,동구,학동,M,"전문, 과학 및 기술 서비스업",11153.0
2023,6,광주광역시,동구,학동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",20938.0
2023,6,광주광역시,동구,학동,O,"공공 행정, 국방 및 사회보장 행정",71826.0
2023,6,광주광역시,동구,학동,P,교육 서비스업,288794.0
2023,6,광주광역시,동구,학동,Q,보건업 및 사회복지 서비스업,3462065.0
2023,6,광주광역시,동구,학동,R,"예술, 스포츠 및 여가관련 서비스업",58732.0
2023,6,광주광역시,동구,학동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",144342.0
2023,6,광주광역시,동구,호남동,C,제조업,0.0
2023,6,광주광역시,동구,호남동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,6,광주광역시,동구,호남동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,동구,호남동,G,도매 및 소매업,10782.0
2023,6,광주광역시,동구,호남동,H,운수 및 창고업,0.0
2023,6,광주광역시,동구,호남동,I,숙박 및 음식점업,102074.0
2023,6,광주광역시,동구,호남동,J,정보통신업,2002.0
2023,6,광주광역시,동구,호남동,K,금융 및 보험업,0.0
2023,6,광주광역시,동구,호남동,L,부동산업,212768.0
2023,6,광주광역시,동구,호남동,M,"전문, 과학 및 기술 서비스업",3629.0
2023,6,광주광역시,동구,호남동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",3707.0
2023,6,광주광역시,동구,호남동,O,"공공 행정, 국방 및 사회보장 행정",25365.0
2023,6,광주광역시,동구,호남동,P,교육 서비스업,0.0
2023,6,광주광역시,동구,호남동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,동구,호남동,R,"예술, 스포츠 및 여가관련 서비스업",6150.0
2023,6,광주광역시,동구,호남동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,6,광주광역시,동구,황금동,A,"농업, 임업 및 어업",0.0
2023,6,광주광역시,동구,황금동,C,제조업,0.0
2023,6,광주광역시,동구,황금동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,6,광주광역시,동구,황금동,F,건설업,0.0
2023,6,광주광역시,동구,황금동,G,도매 및 소매업,91775.0
2023,6,광주광역시,동구,황금동,H,운수 및 창고업,0.0
2023,6,광주광역시,동구,황금동,I,숙박 및 음식점업,202922.0
2023,6,광주광역시,동구,황금동,J,정보통신업,16699.0
2023,6,광주광역시,동구,황금동,L,부동산업,257452.0
2023,6,광주광역시,동구,황금동,M,"전문, 과학 및 기술 서비스업",14980.0
2023,6,광주광역시,동구,황금동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",6836.0
2023,6,광주광역시,동구,황금동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,6,광주광역시,동구,황금동,P,교육 서비스업,0.0
2023,6,광주광역시,동구,황금동,Q,보건업 및 사회복지 서비스업,3335.0
2023,6,광주광역시,동구,황금동,R,"예술, 스포츠 및 여가관련 서비스업",55582.0
2023,6,광주광역시,동구,황금동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",14430.0
2023,6,광주광역시,북구,각화동,A,"농업, 임업 및 어업",69215.0
2023,6,광주광역시,북구,각화동,C,제조업,57336.0
2023,6,광주광역시,북구,각화동,D,"전기, 가스, 증기 및 공기 조절 공급업",74826.0
2023,6,광주광역시,북구,각화동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",47430.0
2023,6,광주광역시,북구,각화동,F,건설업,0.0
2023,6,광주광역시,북구,각화동,G,도매 및 소매업,611717.0
2023,6,광주광역시,북구,각화동,H,운수 및 창고업,184221.0
2023,6,광주광역시,북구,각화동,I,숙박 및 음식점업,113875.0
2023,6,광주광역시,북구,각화동,J,정보통신업,93162.0
2023,6,광주광역시,북구,각화동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,각화동,L,부동산업,500692.0
2023,6,광주광역시,북구,각화동,M,"전문, 과학 및 기술 서비스업",0.0
2023,6,광주광역시,북구,각화동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",12934.0
2023,6,광주광역시,북구,각화동,O,"공공 행정, 국방 및 사회보장 행정",12145.0
2023,6,광주광역시,북구,각화동,P,교육 서비스업,50192.0
2023,6,광주광역시,북구,각화동,Q,보건업 및 사회복지 서비스업,590180.0
2023,6,광주광역시,북구,각화동,R,"예술, 스포츠 및 여가관련 서비스업",29611.0
2023,6,광주광역시,북구,각화동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",123780.0
2023,6,광주광역시,북구,금곡동,A,"농업, 임업 및 어업",15379.0
2023,6,광주광역시,북구,금곡동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,6,광주광역시,북구,금곡동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",11432.0
2023,6,광주광역시,북구,금곡동,F,건설업,0.0
2023,6,광주광역시,북구,금곡동,G,도매 및 소매업,5409.0
2023,6,광주광역시,북구,금곡동,H,운수 및 창고업,2066.0
2023,6,광주광역시,북구,금곡동,I,숙박 및 음식점업,32845.0
2023,6,광주광역시,북구,금곡동,J,정보통신업,30862.0
2023,6,광주광역시,북구,금곡동,L,부동산업,23057.0
2023,6,광주광역시,북구,금곡동,O,"공공 행정, 국방 및 사회보장 행정",46310.0
2023,6,광주광역시,북구,금곡동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,북구,금곡동,R,"예술, 스포츠 및 여가관련 서비스업",3238.0
2023,6,광주광역시,북구,금곡동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",4553.0
2023,6,광주광역시,북구,누문동,C,제조업,0.0
2023,6,광주광역시,북구,누문동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,6,광주광역시,북구,누문동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,누문동,G,도매 및 소매업,16579.0
2023,6,광주광역시,북구,누문동,H,운수 및 창고업,0.0
2023,6,광주광역시,북구,누문동,I,숙박 및 음식점업,10398.0
2023,6,광주광역시,북구,누문동,J,정보통신업,14550.0
2023,6,광주광역시,북구,누문동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,누문동,L,부동산업,117328.0
2023,6,광주광역시,북구,누문동,M,"전문, 과학 및 기술 서비스업",3850.0
2023,6,광주광역시,북구,누문동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",1284.0
2023,6,광주광역시,북구,누문동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,6,광주광역시,북구,누문동,P,교육 서비스업,54311.0
2023,6,광주광역시,북구,누문동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,북구,누문동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,6,광주광역시,북구,누문동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,6,광주광역시,북구,대촌동,A,"농업, 임업 및 어업",63.0
2023,6,광주광역시,북구,대촌동,C,제조업,31202689.0
2023,6,광주광역시,북구,대촌동,D,"전기, 가스, 증기 및 공기 조절 공급업",7035.0
2023,6,광주광역시,북구,대촌동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,대촌동,F,건설업,0.0
2023,6,광주광역시,북구,대촌동,G,도매 및 소매업,45138.0
2023,6,광주광역시,북구,대촌동,H,운수 및 창고업,0.0
2023,6,광주광역시,북구,대촌동,I,숙박 및 음식점업,9544.0
2023,6,광주광역시,북구,대촌동,J,정보통신업,29522.0
2023,6,광주광역시,북구,대촌동,L,부동산업,73648.0
2023,6,광주광역시,북구,대촌동,M,"전문, 과학 및 기술 서비스업",0.0
2023,6,광주광역시,북구,대촌동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,6,광주광역시,북구,대촌동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,6,광주광역시,북구,대촌동,P,교육 서비스업,0.0
2023,6,광주광역시,북구,대촌동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,6,광주광역시,북구,덕의동,A,"농업, 임업 및 어업",3982.0
2023,6,광주광역시,북구,덕의동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,덕의동,H,운수 및 창고업,0.0
2023,6,광주광역시,북구,덕의동,I,숙박 및 음식점업,0.0
2023,6,광주광역시,북구,덕의동,J,정보통신업,2896.0
2023,6,광주광역시,북구,덕의동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,6,광주광역시,북구,덕의동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,6,광주광역시,북구,동림동,A,"농업, 임업 및 어업",27393.0
2023,6,광주광역시,북구,동림동,C,제조업,378232.0
2023,6,광주광역시,북구,동림동,D,"전기, 가스, 증기 및 공기 조절 공급업",33793.0
2023,6,광주광역시,북구,동림동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",136403.0
2023,6,광주광역시,북구,동림동,F,건설업,85096.0
2023,6,광주광역시,북구,동림동,G,도매 및 소매업,531575.0
2023,6,광주광역시,북구,동림동,H,운수 및 창고업,22800.0
2023,6,광주광역시,북구,동림동,I,숙박 및 음식점업,156430.0
2023,6,광주광역시,북구,동림동,J,정보통신업,110756.0
2023,6,광주광역시,북구,동림동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,동림동,L,부동산업,644809.0
2023,6,광주광역시,북구,동림동,M,"전문, 과학 및 기술 서비스업",76610.0
2023,6,광주광역시,북구,동림동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",12181.0
2023,6,광주광역시,북구,동림동,O,"공공 행정, 국방 및 사회보장 행정",13668.0
2023,6,광주광역시,북구,동림동,P,교육 서비스업,102218.0
2023,6,광주광역시,북구,동림동,Q,보건업 및 사회복지 서비스업,135260.0
2023,6,광주광역시,북구,동림동,R,"예술, 스포츠 및 여가관련 서비스업",28261.0
2023,6,광주광역시,북구,동림동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",49554.0
2023,6,광주광역시,북구,두암동,A,"농업, 임업 및 어업",1791.0
2023,6,광주광역시,북구,두암동,C,제조업,85758.0
2023,6,광주광역시,북구,두암동,D,"전기, 가스, 증기 및 공기 조절 공급업",55350.0
2023,6,광주광역시,북구,두암동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",115490.0
2023,6,광주광역시,북구,두암동,F,건설업,8094.0
2023,6,광주광역시,북구,두암동,G,도매 및 소매업,1512786.0
2023,6,광주광역시,북구,두암동,H,운수 및 창고업,6294.0
2023,6,광주광역시,북구,두암동,I,숙박 및 음식점업,722007.0
2023,6,광주광역시,북구,두암동,J,정보통신업,314367.0
2023,6,광주광역시,북구,두암동,K,금융 및 보험업,33201.0
2023,6,광주광역시,북구,두암동,L,부동산업,890496.0
2023,6,광주광역시,북구,두암동,M,"전문, 과학 및 기술 서비스업",9517.0
2023,6,광주광역시,북구,두암동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",39658.0
2023,6,광주광역시,북구,두암동,O,"공공 행정, 국방 및 사회보장 행정",26079.0
2023,6,광주광역시,북구,두암동,P,교육 서비스업,325066.0
2023,6,광주광역시,북구,두암동,Q,보건업 및 사회복지 서비스업,528456.0
2023,6,광주광역시,북구,두암동,R,"예술, 스포츠 및 여가관련 서비스업",88736.0
2023,6,광주광역시,북구,두암동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",288090.0
2023,6,광주광역시,북구,망월동,A,"농업, 임업 및 어업",64412.0
2023,6,광주광역시,북구,망월동,C,제조업,0.0
2023,6,광주광역시,북구,망월동,D,"전기, 가스, 증기 및 공기 조절 공급업",3792.0
2023,6,광주광역시,북구,망월동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,망월동,G,도매 및 소매업,12229.0
2023,6,광주광역시,북구,망월동,H,운수 및 창고업,34842.0
2023,6,광주광역시,북구,망월동,I,숙박 및 음식점업,33304.0
2023,6,광주광역시,북구,망월동,J,정보통신업,24356.0
2023,6,광주광역시,북구,망월동,L,부동산업,65020.0
2023,6,광주광역시,북구,망월동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,6,광주광역시,북구,망월동,O,"공공 행정, 국방 및 사회보장 행정",3943.0
2023,6,광주광역시,북구,망월동,P,교육 서비스업,0.0
2023,6,광주광역시,북구,망월동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,6,광주광역시,북구,망월동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",4208.0
2023,6,광주광역시,북구,매곡동,A,"농업, 임업 및 어업",6205.0
2023,6,광주광역시,북구,매곡동,C,제조업,0.0
2023,6,광주광역시,북구,매곡동,D,"전기, 가스, 증기 및 공기 조절 공급업",43311.0
2023,6,광주광역시,북구,매곡동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",24466.0
2023,6,광주광역시,북구,매곡동,F,건설업,131519.0
2023,6,광주광역시,북구,매곡동,G,도매 및 소매업,229866.0
2023,6,광주광역시,북구,매곡동,H,운수 및 창고업,0.0
2023,6,광주광역시,북구,매곡동,I,숙박 및 음식점업,157431.0
2023,6,광주광역시,북구,매곡동,J,정보통신업,63099.0
2023,6,광주광역시,북구,매곡동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,매곡동,L,부동산업,1377457.0
2023,6,광주광역시,북구,매곡동,M,"전문, 과학 및 기술 서비스업",9403.0
2023,6,광주광역시,북구,매곡동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",5146.0
2023,6,광주광역시,북구,매곡동,O,"공공 행정, 국방 및 사회보장 행정",2644.0
2023,6,광주광역시,북구,매곡동,P,교육 서비스업,213060.0
2023,6,광주광역시,북구,매곡동,Q,보건업 및 사회복지 서비스업,71384.0
2023,6,광주광역시,북구,매곡동,R,"예술, 스포츠 및 여가관련 서비스업",42024.0
2023,6,광주광역시,북구,매곡동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",139300.0
2023,6,광주광역시,북구,문흥동,A,"농업, 임업 및 어업",3689.0
2023,6,광주광역시,북구,문흥동,B,광업,0.0
2023,6,광주광역시,북구,문흥동,C,제조업,23924.0
2023,6,광주광역시,북구,문흥동,D,"전기, 가스, 증기 및 공기 조절 공급업",45580.0
2023,6,광주광역시,북구,문흥동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",88921.0
2023,6,광주광역시,북구,문흥동,F,건설업,4816.0
2023,6,광주광역시,북구,문흥동,G,도매 및 소매업,633832.0
2023,6,광주광역시,북구,문흥동,H,운수 및 창고업,12260.0
2023,6,광주광역시,북구,문흥동,I,숙박 및 음식점업,550913.0
2023,6,광주광역시,북구,문흥동,J,정보통신업,132707.0
2023,6,광주광역시,북구,문흥동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,문흥동,L,부동산업,943260.0
2023,6,광주광역시,북구,문흥동,M,"전문, 과학 및 기술 서비스업",31295.0
2023,6,광주광역시,북구,문흥동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",49680.0
2023,6,광주광역시,북구,문흥동,O,"공공 행정, 국방 및 사회보장 행정",26921.0
2023,6,광주광역시,북구,문흥동,P,교육 서비스업,187287.0
2023,6,광주광역시,북구,문흥동,Q,보건업 및 사회복지 서비스업,41375.0
2023,6,광주광역시,북구,문흥동,R,"예술, 스포츠 및 여가관련 서비스업",200926.0
2023,6,광주광역시,북구,문흥동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",217852.0
2023,6,광주광역시,북구,본촌동,A,"농업, 임업 및 어업",17154.0
2023,6,광주광역시,북구,본촌동,C,제조업,58258.0
2023,6,광주광역시,북구,본촌동,D,"전기, 가스, 증기 및 공기 조절 공급업",18572.0
2023,6,광주광역시,북구,본촌동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,본촌동,F,건설업,5164.0
2023,6,광주광역시,북구,본촌동,G,도매 및 소매업,207300.0
2023,6,광주광역시,북구,본촌동,H,운수 및 창고업,38177.0
2023,6,광주광역시,북구,본촌동,I,숙박 및 음식점업,155618.0
2023,6,광주광역시,북구,본촌동,J,정보통신업,39874.0
2023,6,광주광역시,북구,본촌동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,본촌동,L,부동산업,410694.0
2023,6,광주광역시,북구,본촌동,M,"전문, 과학 및 기술 서비스업",1484.0
2023,6,광주광역시,북구,본촌동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",14602.0
2023,6,광주광역시,북구,본촌동,O,"공공 행정, 국방 및 사회보장 행정",10520.0
2023,6,광주광역시,북구,본촌동,P,교육 서비스업,139185.0
2023,6,광주광역시,북구,본촌동,Q,보건업 및 사회복지 서비스업,179390.0
2023,6,광주광역시,북구,본촌동,R,"예술, 스포츠 및 여가관련 서비스업",15852.0
2023,6,광주광역시,북구,본촌동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",81644.0
2023,6,광주광역시,북구,북동,C,제조업,1492.0
2023,6,광주광역시,북구,북동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,6,광주광역시,북구,북동,F,건설업,0.0
2023,6,광주광역시,북구,북동,G,도매 및 소매업,26504.0
2023,6,광주광역시,북구,북동,I,숙박 및 음식점업,66025.0
2023,6,광주광역시,북구,북동,J,정보통신업,14659.0
2023,6,광주광역시,북구,북동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,북동,L,부동산업,68951.0
2023,6,광주광역시,북구,북동,M,"전문, 과학 및 기술 서비스업",2400.0
2023,6,광주광역시,북구,북동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",4910.0
2023,6,광주광역시,북구,북동,O,"공공 행정, 국방 및 사회보장 행정",2052.0
2023,6,광주광역시,북구,북동,P,교육 서비스업,8505.0
2023,6,광주광역시,북구,북동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,북구,북동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,6,광주광역시,북구,북동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",11678.0
2023,6,광주광역시,북구,삼각동,A,"농업, 임업 및 어업",6839.0
2023,6,광주광역시,북구,삼각동,B,광업,0.0
2023,6,광주광역시,북구,삼각동,C,제조업,0.0
2023,6,광주광역시,북구,삼각동,D,"전기, 가스, 증기 및 공기 조절 공급업",15447.0
2023,6,광주광역시,북구,삼각동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",21244.0
2023,6,광주광역시,북구,삼각동,F,건설업,131908.0
2023,6,광주광역시,북구,삼각동,G,도매 및 소매업,242665.0
2023,6,광주광역시,북구,삼각동,H,운수 및 창고업,19211.0
2023,6,광주광역시,북구,삼각동,I,숙박 및 음식점업,132216.0
2023,6,광주광역시,북구,삼각동,J,정보통신업,77941.0
2023,6,광주광역시,북구,삼각동,L,부동산업,297858.0
2023,6,광주광역시,북구,삼각동,M,"전문, 과학 및 기술 서비스업",0.0
2023,6,광주광역시,북구,삼각동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",20854.0
2023,6,광주광역시,북구,삼각동,O,"공공 행정, 국방 및 사회보장 행정",222289.0
2023,6,광주광역시,북구,삼각동,P,교육 서비스업,228092.0
2023,6,광주광역시,북구,삼각동,Q,보건업 및 사회복지 서비스업,36769.0
2023,6,광주광역시,북구,삼각동,R,"예술, 스포츠 및 여가관련 서비스업",20614.0
2023,6,광주광역시,북구,삼각동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",68217.0
2023,6,광주광역시,북구,생용동,A,"농업, 임업 및 어업",36425.0
2023,6,광주광역시,북구,생용동,C,제조업,0.0
2023,6,광주광역시,북구,생용동,D,"전기, 가스, 증기 및 공기 조절 공급업",1348.0
2023,6,광주광역시,북구,생용동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,6,광주광역시,북구,생용동,G,도매 및 소매업,4739.0
2023,6,광주광역시,북구,생용동,H,운수 및 창고업,0.0
2023,6,광주광역시,북구,생용동,I,숙박 및 음식점업,5749.0
2023,6,광주광역시,북구,생용동,J,정보통신업,10802.0
2023,6,광주광역시,북구,생용동,L,부동산업,10081.0
2023,6,광주광역시,북구,생용동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,6,광주광역시,북구,생용동,O,"공공 행정, 국방 및 사회보장 행정",640.0
2023,6,광주광역시,북구,생용동,P,교육 서비스업,0.0
2023,6,광주광역시,북구,생용동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,북구,생용동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,6,광주광역시,북구,생용동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,6,광주광역시,북구,수곡동,A,"농업, 임업 및 어업",13313.0
2023,6,광주광역시,북구,수곡동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,6,광주광역시,북구,수곡동,G,도매 및 소매업,0.0
2023,6,광주광역시,북구,수곡동,H,운수 및 창고업,1398.0
2023,6,광주광역시,북구,수곡동,J,정보통신업,4411.0
2023,6,광주광역시,북구,수곡동,L,부동산업,0.0
2023,6,광주광역시,북구,수곡동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,6,광주광역시,북구,수곡동,O,"공공 행정, 국방 및 사회보장 행정",907.0
2023,6,광주광역시,북구,수곡동,Q,보건업 및 사회복지 서비스업,0.0
2023,6,광주광역시,북구,수곡동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,6,광주광역시,북구,신안동,A,"농업, 임업 및 어업",0.0
2023,6,광주광역시,북구,신안동,C,제조업,111793.0
2023,6,광주광역시,북구,신안동,D,"전기, 가스, 증기 및 공기 조절 공급업",17046.0
2023,6,광주광역시,북구,신안동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",28895.0
2023,6,광주광역시,북구,신안동,F,건설업,30123.0
2023,6,광주광역시,북구,신안동,G,도매 및 소매업,392131.0
2023,6,광주광역시,북구,신안동,H,운수 및 창고업,23809.0
2023,6,광주광역시,북구,신안동,I,숙박 및 음식점업,597737.0
2023,6,광주광역시,북구,신안동,J,정보통신업,989199.0
2023,6,광주광역시,북구,신안동,K,금융 및 보험업,24524.0
2023,6,광주광역시,북구,신안동,L,부동산업,888348.0
2023,6,광주광역시,북구,신안동,M,"전문, 과학 및 기술 서비스업",48509.0
2023,6,광주광역시,북구,신안동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",40736.0
2023,6,광주광역시,북구,신안동,O,"공공 행정, 국방 및 사회보장 행정",8437.0
2023,6,광주광역시,북구,신안동,P,교육 서비스업,30363.0
2023,6,광주광역시,북구,신안동,Q,보건업 및 사회복지 서비스업,195221.0
2023,6,광주광역시,북구,신안동,R,"예술, 스포츠 및 여가관련 서비스업",116661.0
2023,6,광주광역시,북구,신안동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",137157.0
2023,6,광주광역시,북구,신용동,A,"농업, 임업 및 어업",1501.0
2023,6,광주광역시,북구,신용동,C,제조업,15329.0
2023,6,광주광역시,북구,신용동,D,"전기, 가스, 증기 및 공기 조절 공급업",63157.0
2023,6,광주광역시,북구,신용동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",85504.0
2023,6,광주광역시,북구,신용동,F,건설업,208101.0
2023,6,광주광역시,북구,신용동,G,도매 및 소매업,234919.0
2023,6,광주광역시,북구,신용동,H,운수 및 창고업,0.0
2023,6,광주광역시,북구,신용동,I,숙박 및 음식점업,352800.0
2023,6,광주광역시,북구,신용동,J,정보통신업,172566.0
2023,6,광주광역시,북구,신용동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,신용동,L,부동산업,1818099.0
2023,6,광주광역시,북구,신용동,M,"전문, 과학 및 기술 서비스업",0.0
2023,6,광주광역시,북구,신용동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",30454.0
2023,6,광주광역시,북구,신용동,O,"공공 행정, 국방 및 사회보장 행정",10609.0
2023,6,광주광역시,북구,신용동,P,교육 서비스업,197178.0
2023,6,광주광역시,북구,신용동,Q,보건업 및 사회복지 서비스업,101018.0
2023,6,광주광역시,북구,신용동,R,"예술, 스포츠 및 여가관련 서비스업",81967.0
2023,6,광주광역시,북구,신용동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",53431.0
2023,6,광주광역시,북구,양산동,A,"농업, 임업 및 어업",38127.0
2023,6,광주광역시,북구,양산동,C,제조업,4077507.0
2023,6,광주광역시,북구,양산동,D,"전기, 가스, 증기 및 공기 조절 공급업",25451.0
2023,6,광주광역시,북구,양산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",69510.0
2023,6,광주광역시,북구,양산동,F,건설업,30673.0
2023,6,광주광역시,북구,양산동,G,도매 및 소매업,759440.0
2023,6,광주광역시,북구,양산동,H,운수 및 창고업,38773.0
2023,6,광주광역시,북구,양산동,I,숙박 및 음식점업,593948.0
2023,6,광주광역시,북구,양산동,J,정보통신업,107334.0
2023,6,광주광역시,북구,양산동,K,금융 및 보험업,0.0
2023,6,광주광역시,북구,양산동,L,부동산업,1227234.0
2023,6,광주광역시,북구,양산동,M,"전문, 과학 및 기술 서비스업",7054.0
2023,6,광주광역시,북구,양산동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",41872.0
2023,6,광주광역시,북구,양산동,O,"공공 행정, 국방 및 사회보장 행정",9783.0
2023,6,광주광역시,북구,양산동,P,교육 서비스업,154702.0
2023,6,광주광역시,북구,양산동,Q,보건업 및 사회복지 서비스업,161472.0
2023,6,광주광역시,북구,양산동,R,"예술, 스포츠 및 여가관련 서비스업",92675.0
2023,6,광주광역시,북구,양산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",156685.0
2023,6,광주광역시,북구,연제동,A,"농업, 임업 및 어업",659.0
2023,6,광주광역시,북구,연제동,C,제조업,5468529.0
2023,6,광주광역시,북구,연제동,D,"전기, 가스, 증기 및 공기 조절 공급업",27935.0
2023,6,광주광역시,북구,연제동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",66561.0
2023,6,광주광역시,북구,연제동,F,건설업,56171.0
2023,6,광주광역시,북구,연제동,G,도매 및 소매업,329708.0
2023,6,광주광역시,북구,연제동,H,운수 및 창고업,67688.0
2023,6,광주광역시,북구,연제동,I,숙박 및 음식점업,74975.0
2023,6,광주광역시,북구,연제동,J,정보통신업,66801.0
2023,6,광주광역시,북구,연제동,L,부동산업,668856.0
2023,6,광주광역시,북구,연제동,M,"전문, 과학 및 기술 서비스업",0.0
2023,6,광주광역시,북구,연제동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",4629.0
2023,6,광주광역시,북구,연제동,O,"공공 행정, 국방 및 사회보장 행정",1757.0
2023,6,광주광역시,북구,연제동,P,교육 서비스업,26603.0
2023,6,광주광역시,북구,연제동,Q,보건업 및 사회복지 서비스업,208263.0
2023,6,광주광역시,북구,연제동,R,"예술, 스포츠 및 여가관련 서비스업",36050.0
2023,6,광주광역시,북구,연제동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",28982.0
2023,6,광주광역시,북구,오룡동,A,"농업, 임업 및 어업",259.0
2023,6,광주광역시,북구,오룡동,C,제조업,0.0
